Pedrito,1325234584003416065,2020-11-08 00:32:01,"b'RT @miltonmuriIIo: \xc2\xbfMatoneo, en serio?, \xc2\xbfse va a ir @lcvelez por ese camino? Ok. Juguemos:'"
Pedrito,1325202040142753799,2020-11-07 22:22:42,"b'RT @RafaelCabaliere: 07 de noviembre.\n\nAl\xc3\xa9jate de las personas\nque dan guerra,\nmereces paz, \nmucha paz.\n\n         - Rafael Cabaliere'"
Pedrito,1324729607367655429,2020-11-06 15:05:25,"b'@BoteroC @saand_ Hazte la prueba. No siempre se pierde el gusto, no siempre da fiebre, etc.'"
Pedrito,1324700090360094720,2020-11-06 13:08:07,"b'And as always, I end up dreaming about you.'"
Pedrito,1324385609121701888,2020-11-05 16:18:29,b'RT @NotitaFavorita: hay canciones que se merecen todo el volumen del mundo'
Pedrito,1323422331491045378,2020-11-03 00:30:46,"b'RT @ShaqeCai: Hola\xf0\x9f\x91\x8b como saben hace poco termine de estudiar y hoy termin\xc3\xa9 m\xc3\xad portfolio. Estoy en b\xc3\xbasqueda de m\xc3\xad primer empleo it, como Des\xe2\x80\xa6'"
Pedrito,1323283942607409157,2020-11-02 15:20:52,b'RT @NoticiasUno: #NoticiasUno| Luego de que una teniente denunciara haber sido violada por uno de sus superiores en una celebraci\xc3\xb3n de la e\xe2\x80\xa6'
Pedrito,1322620389596581889,2020-10-31 19:24:08,"b'RT @PrimoECosta: A veces uno se rinde, sin saber que la vaina ya estaba ah\xc3\xad mismito.'"
Pedrito,1322353959860899841,2020-10-31 01:45:26,b'RT @willmanduffy: Every time I try to google something on iOS https://t.co/EvAvBWszqz'
Pedrito,1318579172030165001,2020-10-20 15:45:47,b'RT @TheHijueputa: Tener tanto por decir y saber que a veces es mejor no decir nada.'
Pedrito,1318220438586249217,2020-10-19 16:00:18,b'RT @actualidadpanam: Fiscal\xc3\xada encuentra motivos para investigar conducta de ciudadano que no dej\xc3\xb3 jugar a Iv\xc3\xa1n argumentando ser el due\xc3\xb1o de\xe2\x80\xa6'
Pedrito,1317550489396006913,2020-10-17 19:38:10,b'RT @silaprieto: En Colombia a la gente le da una ro\xc3\xb1a ver a alguien salir de pobre. No s\xc3\xa9 qui\xc3\xa9n es ella pero esta respuesta. \xe2\x9c\xa8 https://t.co\xe2\x80\xa6'
Pedrito,1316063324405145600,2020-10-13 17:08:42,"b""RT @AlyssaM_InfoSec: Most plausible explanation I've seen yet: https://t.co/TVWLxmjm1s"""
Pedrito,1316006383024697347,2020-10-13 13:22:26,b'RT @jcamiloorozco: Una relaci\xc3\xb3n tiene que ser 50/50 uno pone la pel\xc3\xadcula y el otro se duerme.'
Pedrito,1313920977445715970,2020-10-07 19:15:47,b'RT @3comacatorceli: Me tomo 2 horas hacerlo y a ti s\xc3\xb3lo te toma 1 segundo darme rt para ayudarme a que m\xc3\xa1s personas lo vean\xf0\x9f\xa6\x8b\xf0\x9f\x92\x99 \n\nIg: @piliso\xe2\x80\xa6'
Pedrito,1313469508456255489,2020-10-06 13:21:48,"b'RT @rmicaela10: una relaci\xc3\xb3n deber\xc3\xada ser 50/50, vos jugas al f\xc3\xbatbol y yo te voy a ver'"
Pedrito,1313272324263612418,2020-10-06 00:18:16,b'RT @VivaAirCol: @Avianca @Filarmed Como la primera aerol\xc3\xadnea certificada en bioseguridad sabemos que tocar instrumentos de viento a bordo n\xe2\x80\xa6'
Pedrito,1312825743395770375,2020-10-04 18:43:43,b'RT @PaoRedwolf: Una relaci\xc3\xb3n deber\xc3\xada ser 50/50 uno es friolento y el otro siempre est\xc3\xa1 calientito.'
Pedrito,1312442726646857728,2020-10-03 17:21:44,"b'RT @TatagoOspina: Una relaci\xc3\xb3n tiene que ser 50/50. Mientras uno hace la fila en el supermercado, el otro va corriendo por lo que les falt\xc3\xb3\xe2\x80\xa6'"
Pedrito,1311456203134951427,2020-10-01 00:01:39,b'7 \xf0\x9f\x98\x8a https://t.co/WiLLfPtYcK'
Pedrito,1310703546409594884,2020-09-28 22:10:51,b'RT @RicciuP: Jajajajajajajajajaja https://t.co/ysE9SI546F'
Pedrito,1310641539165683714,2020-09-28 18:04:28,"b'RT @zonacero: Ins\xc3\xb3lito: Duque present\xc3\xb3 ""agradecimiento"" de las v\xc3\xadctimas, pero us\xc3\xb3 video del Gobierno Santos\nhttps://t.co/EFHpeFme4N https:/\xe2\x80\xa6'"
Pedrito,1310621650057125890,2020-09-28 16:45:26,b'RT @Lemmings_182: Este pelao es el propio tipo de man que puedo detestar en Barranquilla. \n\nLo peor es que ahora hay un poco de bobazos def\xe2\x80\xa6'
Pedrito,1309957347574460417,2020-09-26 20:45:44,b'RT @catalinasojo: Sigo pensando que cuando estaba en consultorio jur\xc3\xaddico el secretario del despacho del juez me pregunt\xc3\xb3 de que parte ven\xc3\xad\xe2\x80\xa6'
Pedrito,1309952009185918982,2020-09-26 20:24:31,b'RT @DCoronell: El presidente @IvanDuque usa su poder para castigar a sus cr\xc3\xadticos. Rechazo la absurda sanci\xc3\xb3n de la @sicsuper a @DanielSamp\xe2\x80\xa6'
Pedrito,1309882288642105346,2020-09-26 15:47:28,"b""RT @LivingScribe: You didn't watch this episode, did you?"""
Pedrito,1309202215232512009,2020-09-24 18:45:06,"b'RT @MirandaBogota: \xc2\xa1A JULIANA LA MATO EL ESTADO!\n\n\xc2\xa1No son manzanas podridas, ni hechos aislados!'"
Pedrito,1309196671281180672,2020-09-24 18:23:04,"b'RT @santitrujillo8: Que situaci\xc3\xb3n tan aterradora, tan criminal e inveros\xc3\xadmil. Desatadas las fuerzas que deber\xc3\xadan cuidarnos disparando y ase\xe2\x80\xa6'"
Pedrito,1309192932789022720,2020-09-24 18:08:13,b'RT @Orivac_Colombia: El @COL_EJERCITO acaba de asesinar a sangre fr\xc3\xada y en estado de indefension a una joven en Miranda Cauca.\nLa comunidad\xe2\x80\xa6'
Pedrito,1308892480809635840,2020-09-23 22:14:20,b'RT @gaziello: \xc2\xbfQu\xc3\xa9 hacer cuando aparecen haters?\xf0\x9f\xa4\x94 #gazzvideos #gazz59 #haters https://t.co/XeLLq54wGy'
Pedrito,1308778786196983809,2020-09-23 14:42:33,b'RT @ssiiiww: la \xc3\xbaltima vez que dorm\xc3\xad bien https://t.co/tuTzVT0gJw'
Pedrito,1308545527525634052,2020-09-22 23:15:40,b'RT @JoseGuarnizoA: Aqu\xc3\xad esperando que el ministro @CarlosHolmesTru pida perd\xc3\xb3n por los excesos de la fuerza p\xc3\xbablica y que el gobierno de @I\xe2\x80\xa6'
Pedrito,1308409187597275136,2020-09-22 14:13:54,b'RT @aidesamiraa: La mejor disculpa es el cambio de actitud. De nada sirve pedir perd\xc3\xb3n si seguir\xc3\xa1n haciendo lo mismo.'
Pedrito,1307075190711517185,2020-09-18 21:53:04,b'Es verdad. https://t.co/4jEOUHlcdA https://t.co/ekUAlXy5dX'
Pedrito,1306753463657865216,2020-09-18 00:34:38,b'RT @PopayanCO: En v\xc3\xaddeo de una c\xc3\xa1mara de seguridad qued\xc3\xb3 registrado el empuj\xc3\xb3n de una unidad motorizada de la @PoliciaPopayan a un joven qu\xe2\x80\xa6'
Pedrito,1306686059615522816,2020-09-17 20:06:48,"b'RT @JairoSoto: No sabemos todav\xc3\xada ni nombres ni rostros de los polic\xc3\xadas involucrados en el asesinato de Javier Ord\xc3\xb3\xc3\xb1ez, pero ya la Polic\xc3\xada\xe2\x80\xa6'"
Pedrito,1306603236640595975,2020-09-17 14:37:41,b'RT @LolitaDixxon: Cuidadito con gente as\xc3\xad. https://t.co/P1Wd38qpnI'
Pedrito,1306245251082981376,2020-09-16 14:55:11,b'@ALCPTOCOLOMBIA \xc2\xbfEl toque de queda sigue vigente?'
Pedrito,1305299549016207360,2020-09-14 00:17:18,b'RT @milamirez: Mood 24/7 https://t.co/cRkmNspfKq'
Pedrito,1305242676909010944,2020-09-13 20:31:19,b'RT @La_paisanita: Veo esta imagen y solo puedo recordar las palabras de @DCoronell  a nuestro presidente : le qued\xc3\xb3 grande el puesto.'
Pedrito,1305242545006534656,2020-09-13 20:30:47,b'RT @2carabiner: LE QUED\xc3\x93 GRANDE https://t.co/hMAPwavbAp \xe2\x9e\x9f Hoy en #LosDanieles @LosDanielesOp #LeQued\xc3\xb3Grande'
Pedrito,1304457972630904840,2020-09-11 16:33:10,"b'RT @Aleminoacida: No hay que generalizar. Por dos o tres polic\xc3\xadas buenos, no vamos a decir que toda la instituci\xc3\xb3n lo sea.'"
Pedrito,1304436093375438848,2020-09-11 15:06:14,b'RT @Deberia_poder: Las dictaduras parec\xc3\xadan tan evidentes cuando uno las estudiaba en el colegio y ahora ve uno que son invisibles para gran\xe2\x80\xa6'
Pedrito,1304083795096858624,2020-09-10 15:46:20,"b""RT @JhonBallesteros: Vamos con un hilo del antes y despu\xc3\xa9s de los CAI's vandalizados ayer.\n\nPolic\xc3\xadas del CAI de Bosa Laureles detienen, des\xe2\x80\xa6"""
Pedrito,1303895454778826754,2020-09-10 03:17:56,b'RT @Soyomarvasquez: Les voy a decir esto como ciudadano y espero me entiendan: La Polic\xc3\xada me llega a matar a mi mam\xc3\xa1 as\xc3\xad y quemo la hijuepu\xe2\x80\xa6'
Pedrito,1303892632347738113,2020-09-10 03:06:43,b'RT @wilsonariasc: Miren esto. Horrible: https://t.co/H1NlXVcsjc'
Pedrito,1303773066993041408,2020-09-09 19:11:36,b'RT @jkrincon: No es abuso policial. Es asesinato.'
Pedrito,1303756328180035585,2020-09-09 18:05:05,"b'RT @KidCasti: ""\xc2\xbfQui\xc3\xa9n nos cuida de la polic\xc3\xada?""'"
Pedrito,1303755967012761600,2020-09-09 18:03:39,b'@darthniwo @Tigo_Colombia Yo llevo 3 semanas escuchando el \xe2\x80\x9cHoy al finalizar la tarde debe estar solucionado\xe2\x80\x9d'
Pedrito,1303750789500985347,2020-09-09 17:43:05,b'RT @JairoSoto: Desgraciados esos polic\xc3\xadas. DESGRACIADOS.'
Pedrito,1303420674871111680,2020-09-08 19:51:19,"b'RT @itsgabsgarcia: Holi, si est\xc3\xa1s empezando a programar que sepas que:'"
Pedrito,1302766511422164992,2020-09-07 00:31:55,b'RT @SWatercolour: https://t.co/Pfo4GdnNEe'
Pedrito,1301627868632449025,2020-09-03 21:07:21,b'Uno cree que es exageraci\xc3\xb3n hasta que le pasa a uno con unos @Doritos. Hoy compro el baloto. https://t.co/EB2cH7C7ln'
Pedrito,1301566965916590080,2020-09-03 17:05:21,b'RT @postsecret: https://t.co/zNET0xSu3B'
Pedrito,1300841692115939328,2020-09-01 17:03:22,b'RT @CathyJuvinao: Lamento informar una nueva jugadita de @IvanDuque: nos meti\xc3\xb3 la reforma laboral por horas con el decreto 1174 de 2020. Pa\xe2\x80\xa6'
Pedrito,1300583360079826944,2020-08-31 23:56:51,"b'RT @sop92: La Luna tan as\xc3\xad \xf0\x9f\x8c\x95, yo tan aqu\xc3\xad \xf0\x9f\xa5\xba, t\xc3\xba tan all\xc3\xa1 \xf0\x9f\xa5\xba...'"
Pedrito,1300475811590479873,2020-08-31 16:49:29,b'RT @camizzlexo: Should\xe2\x80\x99ve hugged u tighter the last time I saw u'
Pedrito,1300467941390118912,2020-08-31 16:18:13,b'RT @MissHannF: Bueno ahora si a trabajar porque ese pr\xc3\xa9stamo que le har\xc3\xa1n a Avianca no se pagar\xc3\xa1 solito.'
Pedrito,1300433261601193985,2020-08-31 14:00:25,b'Levantarse con una de tus canciones favoritas no tiene precio \xe2\x98\x80\xef\xb8\x8f'
Pedrito,1300172583099420674,2020-08-30 20:44:34,b'I do not want it to end.\nWhat should I do then?'
Pedrito,1300107225608974336,2020-08-30 16:24:52,b'RT @AndreeC17: Si usted no quiere salir: NO SALGA. \nSi quiere salir: Cu\xc3\xaddese. \n\nLA VIDA TIENE QUE SEGUIR'
Pedrito,1298707429379588096,2020-08-26 19:42:34,b'RT @betancourt_cls: @lasillavacia https://t.co/ZAjrHzrUkS'
Pedrito,1298707146436235266,2020-08-26 19:41:27,"b'RT @DrRomainBrunel: Mi esposa lleva meses buscando empleo.\nLes agradezco el retuit para ayudar a difundir su perfil.\nPol\xc3\xadglota (\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7),\xe2\x80\xa6'"
Pedrito,1298617618589462543,2020-08-26 13:45:42,"b'You know you are having a bad time when you have a nightmare and instead of waking up, you prefer to continue sleeping'"
Pedrito,1298461019413635072,2020-08-26 03:23:25,b'https://t.co/lZ9HumGob1'
Pedrito,1297919168730353664,2020-08-24 15:30:18,b'I miss you \xe2\x98\x80\xef\xb8\x8f'
Pedrito,1297759221900029954,2020-08-24 04:54:44,b'RT @iPrincipito: \xe2\x80\x94\xc2\xbfSabes? Cuando uno est\xc3\xa1 verdaderamente triste le gusta ver las puestas de sol.'
Pedrito,1296869550429020166,2020-08-21 17:59:30,"b'RT @JairoSoto: Cines sin comida, bares sin licor, moteles sin tr\xc3\xados, yo sin ti, t\xc3\xba sin m\xc3\xad, dime qui\xc3\xa9n puede ser feliz, eso no me gusta. Eso\xe2\x80\xa6'"
Pedrito,1296869335185657856,2020-08-21 17:58:38,b'RT @JulianJaraUribe: En este hilo les explico el motivo detr\xc3\xa1s de la decisi\xc3\xb3n del Ministerio del Interior para autorizar la apertura de bar\xe2\x80\xa6'
Pedrito,1296839727786733568,2020-08-21 16:00:59,b'@natybarbosac @david_go_ra @nosoylapola Se puede comprar pero no consumir en el lugar. https://t.co/p6nHLk254S'
Pedrito,1296650980109561861,2020-08-21 03:30:58,b'@BoteroC Precio por inbox \xf0\x9f\x98\x86'
Pedrito,1296640289755615233,2020-08-21 02:48:30,b'@JulyPalomino8 S\xc3\xad \xf0\x9f\x98\x8a'
Pedrito,1296638372522463232,2020-08-21 02:40:53,"b'@JulyPalomino8 Si quieres vamos, por ah\xc3\xad me dijeron de una'"
Pedrito,1296634522314969094,2020-08-21 02:25:35,b'RT @SilvanaErre: @Zoordo Confirmado: Asumir es la madre de todas las cagadas'
Pedrito,1296629317850603521,2020-08-21 02:04:54,b'RT @JairoSoto: A punta de Coca Cola y soda con lim\xc3\xb3n ning\xc3\xban bar del pa\xc3\xads va a sobrevivir.'
Pedrito,1296239852724330496,2020-08-20 00:17:18,"b'RT @MariaMatusv: Ir a ver un avi\xc3\xb3n es m\xc3\xa1s importante que visitar a las v\xc3\xadctimas de las masacres. No les interesa la vida, ni la paz, ni los\xe2\x80\xa6'"
Pedrito,1296119793318232073,2020-08-19 16:20:14,"b'RT @Currucuplaston: Mi mam\xc3\xa1 al tel\xc3\xa9fono: \xc2\xbfS\xc3\xad, caballeros del Zodiaco? Aqu\xc3\xad hay un ni\xc3\xb1o que no quiere comer verduras... no lo inviten a unir\xe2\x80\xa6'"
Pedrito,1296111867564351490,2020-08-19 15:48:44,b'Doomed to sabotage happiness.'
Pedrito,1296066554510139393,2020-08-19 12:48:41,"b'RT @CathyJuvinao: \xe2\x80\x98No tengo plata para tener hijos, por eso no tengo hijos\xe2\x80\x99. \n\n*le meten un impuesto por no tener hijos.'"
Pedrito,1295859526277758976,2020-08-18 23:06:01,b'A estas alturas me va a tocar poner a mi ni\xc3\xb1o interior como dependiente.'
Pedrito,1295857960300818433,2020-08-18 22:59:48,"b'RT @BoteroC: Toda mi vida la he pasado con s\xc3\xadntomas de covid.\nDolor de cabeza, dolor en el cuerpo, desaliento, sue\xc3\xb1o, tos seca.'"
Pedrito,1295820915947823105,2020-08-18 20:32:36,b'RT @kari_ok6: A TODOS NOS QUED\xc3\x93 UNA CHARLA PENDIENTE CON ALGUIEN PARA ACLARAR LAS COSAS PERO SABEMOS QUE NUNCA SE VA A DAR'
Pedrito,1295808906019704832,2020-08-18 19:44:52,b'Los que no tenemos hijos ya pagamos m\xc3\xa1s impuestos. A mi no me aplica la deducci\xc3\xb3n por dependientes https://t.co/rr0w9V82Ss'
Pedrito,1295765658228203521,2020-08-18 16:53:01,"b'RT @ohcrefasi: no te veo desde que me mud\xc3\xa9, pero so\xc3\xb1\xc3\xa9 contigo anoche y te salud\xc3\xa9.'"
Pedrito,1295402850844106754,2020-08-17 16:51:21,b'RT @BoteroC: @JairoSoto \xc2\xbfPara qu\xc3\xa9 es que sirven los festivos? Ya se me olvid\xc3\xb3 \xf0\x9f\x98\x9c.'
Pedrito,1295124516641878017,2020-08-16 22:25:21,b'RT @JulianJaraUribe: Oigan @FiscaliaCol. Preg\xc3\xbantenle a Francisco Barbosa cu\xc3\xa1ntos pasajes hay que comprarle a \xc3\xa9l y a su familia para que via\xe2\x80\xa6'
Pedrito,1294685983414398982,2020-08-15 17:22:47,b'RT @AmstrongM29: Alg\xc3\xban d\xc3\xada todos los esfuerzos mostrar\xc3\xa1n su resultado. Ya lo ver\xc3\xa1n.'
Pedrito,1294020457595834368,2020-08-13 21:18:13,b'RT @ConfigureID: Check out one of our newest product launches for Fender. You can now customize your very own Acoustasonic Telecaster guita\xe2\x80\xa6'
Pedrito,1293936073027080197,2020-08-13 15:42:54,b'RT @ilperdida: #TrabajoSiHay'
Pedrito,1293906041055219712,2020-08-13 13:43:34,"b'RT @_SoldiersPoem: Hola disculpa si no te contesto, mi trabajo tambi\xc3\xa9n es virtual y estoy agotado de tener toda mi vida en una pantalla.'"
Pedrito,1293535006845960193,2020-08-12 13:09:13,b'RT @darthniwo: Que iron\xc3\xada... ponerse triste recordando momentos felices.'
Pedrito,1293333548733259778,2020-08-11 23:48:41,b'RT @NuevoVoltaire: Cuando van a entender que yo no admito la m\xc3\xa1s m\xc3\xadnima cr\xc3\xadtica a mi gusto por la Coca-cola. Oc\xc3\xbapense de su vida'
Pedrito,1292865775091568646,2020-08-10 16:49:55,b'@_chalien Cuando lo encuentres le preguntas si hace descuento de grupo. Yo tambi\xc3\xa9n necesito \xf0\x9f\x98\x94'
Pedrito,1292825936941981696,2020-08-10 14:11:37,b'RT @hvargas0: El se\xc3\xb1or Eduardo se reinvento y esta vendiendo combitos a domicilio reg\xc3\xa1lenle un Rt para que pueda vender m\xc3\xa1s \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co\xe2\x80\xa6'
Pedrito,1291462104801783809,2020-08-06 19:52:14,b'RT @ConfigureID: We\xe2\x80\x99re thrilled to announce the successful launch of #WebGL for our customer Franklin Sports. \xe2\x9a\xbe\xf0\x9f\x99\x8c Check out how you can now\xe2\x80\xa6'
Pedrito,1291455873500545031,2020-08-06 19:27:28,"b'RT @JohanMendozaP: Ma\xc3\xb1ana en #Barranquilla rige el #PicoYCedula. \xc2\xbfLos se\xc3\xb1ores uribistas tramitaron alg\xc3\xban permiso para su ""caravana"" o s\xc3\xb3lo\xe2\x80\xa6'"
Pedrito,1291414335617728512,2020-08-06 16:42:25,b'RT @fernandojsg: https://t.co/1VxNQlMUCh'
Pedrito,1291058951883235329,2020-08-05 17:10:15,b'RT @Julerck: Una novia estaba en una sesi\xc3\xb3n de fotos en el momento de la explosi\xc3\xb3n en Beirut este martes. \nhttps://t.co/IEFaGz5FWn'
Pedrito,1291011796057415687,2020-08-05 14:02:52,b'@BoteroC Jajajajajaja \xf0\x9f\x98\x86'
Pedrito,1290742156957712384,2020-08-04 20:11:25,"b'RT @jkrincon: Aqu\xc3\xad no importa si Uribe es buen padre de familia,\n\nsi millones de colombianos lo quieren,\n\nsi hay quienes est\xc3\xa1n dispuestos a\xe2\x80\xa6'"
